Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
2240,2000-2999,B,1,ECE - Electrical & Computer Engg,13
2240,2000-2999,A,1,ECE - Electrical & Computer Engg,17
2280,2000-2999,W,1,ECE - Electrical & Computer Engg,1
2280,2000-2999,E,1,ECE - Electrical & Computer Engg,1
2280,2000-2999,D,1,ECE - Electrical & Computer Engg,2
2280,2000-2999,C,1,ECE - Electrical & Computer Engg,9
2280,2000-2999,B,1,ECE - Electrical & Computer Engg,23
2280,2000-2999,A,1,ECE - Electrical & Computer Engg,22
3030,3000-3999,W,1,ECE - Electrical & Computer Engg,3
3030,3000-3999,E,1,ECE - Electrical & Computer Engg,1
3030,3000-3999,D,1,ECE - Electrical & Computer Engg,1
3030,3000-3999,C,1,ECE - Electrical & Computer Engg,7
3030,3000-3999,B,1,ECE - Electrical & Computer Engg,23
3030,3000-3999,A,1,ECE - Electrical & Computer Engg,16
3110,3000-3999,E,1,ECE - Electrical & Computer Engg,3
3110,3000-3999,C,1,ECE - Electrical & Computer Engg,8
3110,3000-3999,B,1,ECE - Electrical & Computer Engg,9
3110,3000-3999,A,1,ECE - Electrical & Computer Engg,36
3200,3000-3999,W,1,ECE - Electrical & Computer Engg,3
3200,3000-3999,C,1,ECE - Electrical & Computer Engg,10
3200,3000-3999,B,1,ECE - Electrical & Computer Engg,40
3200,3000-3999,A,1,ECE - Electrical & Computer Engg,14
3300,3000-3999,W,1,ECE - Electrical & Computer Engg,2
3300,3000-3999,E,1,ECE - Electrical & Computer Engg,1
3300,3000-3999,C,1,ECE - Electrical & Computer Engg,2
3300,3000-3999,B,1,ECE - Electrical & Computer Engg,6
3300,3000-3999,A,1,ECE - Electrical & Computer Engg,14
3500,3000-3999,W,1,ECE - Electrical & Computer Engg,2
3500,3000-3999,C,1,ECE - Electrical & Computer Engg,1
3500,3000-3999,B,1,ECE - Electrical & Computer Engg,6
3500,3000-3999,A,1,ECE - Electrical & Computer Engg,6
3510,3000-3999,W,1,ECE - Electrical & Computer Engg,1
3510,3000-3999,E,1,ECE - Electrical & Computer Engg,3
3510,3000-3999,C,1,ECE - Electrical & Computer Engg,5
3510,3000-3999,B,1,ECE - Electrical & Computer Engg,10
3510,3000-3999,A,1,ECE - Electrical & Computer Engg,7
3530,3000-3999,E,1,ECE - Electrical & Computer Engg,4
3530,3000-3999,D,1,ECE - Electrical & Computer Engg,1
3530,3000-3999,C,1,ECE - Electrical & Computer Engg,11
3530,3000-3999,B,1,ECE - Electrical & Computer Engg,16
3530,3000-3999,A,1,ECE - Electrical & Computer Engg,21
3700,3000-3999,W,1,ECE - Electrical & Computer Engg,3
3700,3000-3999,E,1,ECE - Electrical & Computer Engg,3
3700,3000-3999,D,1,ECE - Electrical & Computer Engg,4
3700,3000-3999,C,1,ECE - Electrical & Computer Engg,6
3700,3000-3999,B,1,ECE - Electrical & Computer Engg,34
3700,3000-3999,A,1,ECE - Electrical & Computer Engg,22
3810,3000-3999,C,1,ECE - Electrical & Computer Engg,2
3810,3000-3999,B,1,ECE - Electrical & Computer Engg,7
3810,3000-3999,A,1,ECE - Electrical & Computer Engg,7
3900,3000-3999,Other,1,ECE - Electrical & Computer Engg,69
3900,3000-3999,W,1,ECE - Electrical & Computer Engg,1
3992,3000-3999,E,1,ECE - Electrical & Computer Engg,1
3992,3000-3999,B,1,ECE - Electrical & Computer Engg,6
3992,3000-3999,A,1,ECE - Electrical & Computer Engg,12
4910,4000-4999,Other,1,ECE - Electrical & Computer Engg,9
4910,4000-4999,C,1,ECE - Electrical & Computer Engg,1
4910,4000-4999,B,1,ECE - Electrical & Computer Engg,13
4910,4000-4999,A,1,ECE - Electrical & Computer Engg,23
4970,4000-4999,B,12,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,14,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,13,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,11,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,10,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,9,ECE - Electrical & Computer Engg,ds
4990,4000-4999,A,79,ECE - Electrical & Computer Engg,16
4999,4000-4999,A,5,ECE - Electrical & Computer Engg,ds
5221,5000-5999,W,1,ECE - Electrical & Computer Engg,1
5221,5000-5999,B,1,ECE - Electrical & Computer Engg,2
5221,5000-5999,A,1,ECE - Electrical & Computer Engg,2
5233,5000-5999,A,1,ECE - Electrical & Computer Engg,ds
5324,5000-5999,B,1,ECE - Electrical & Computer Engg,13
5324,5000-5999,A,1,ECE - Electrical & Computer Engg,10
5325,5000-5999,D,1,ECE - Electrical & Computer Engg,1
5325,5000-5999,C,1,ECE - Electrical & Computer Engg,1
5325,5000-5999,B,1,ECE - Electrical & Computer Engg,11
5325,5000-5999,A,1,ECE - Electrical & Computer Engg,2
5340,5000-5999,D,1,ECE - Electrical & Computer Engg,ds
5340,5000-5999,A,1,ECE - Electrical & Computer Engg,ds
5520,5000-5999,C,1,ECE - Electrical & Computer Engg,1
5520,5000-5999,B,1,ECE - Electrical & Computer Engg,6
5520,5000-5999,A,1,ECE - Electrical & Computer Engg,5
5530,5000-5999,W,1,ECE - Electrical & Computer Engg,1
5530,5000-5999,C,1,ECE - Electrical & Computer Engg,1
5530,5000-5999,B,1,ECE - Electrical & Computer Engg,3
5530,5000-5999,A,1,ECE - Electrical & Computer Engg,2
5620,5000-5999,D,1,ECE - Electrical & Computer Engg,1
5620,5000-5999,C,1,ECE - Electrical & Computer Engg,5
5620,5000-5999,B,90,ECE - Electrical & Computer Engg,ds
5620,5000-5999,B,1,ECE - Electrical & Computer Engg,10
5620,5000-5999,A,90,ECE - Electrical & Computer Engg,ds
5620,5000-5999,A,1,ECE - Electrical & Computer Engg,4
5640,5000-5999,A,1,ECE - Electrical & Computer Engg,ds
5780,5000-5999,E,1,ECE - Electrical & Computer Engg,2
5780,5000-5999,C,1,ECE - Electrical & Computer Engg,1
5780,5000-5999,B,1,ECE - Electrical & Computer Engg,9
5780,5000-5999,A,1,ECE - Electrical & Computer Engg,17
5960,5000-5999,B,6,ECE - Electrical & Computer Engg,ds
5960,5000-5999,A,1,ECE - Electrical & Computer Engg,5
1022,1000-1999,W,1,ENGIN - Engineering,1
1022,1000-1999,B,1,ENGIN - Engineering,2
1022,1000-1999,A,1,ENGIN - Engineering,23
5791,5000-5999,E,1,ENGIN - Engineering,1
5791,5000-5999,A,1,ENGIN - Engineering,22
1000,1000-1999,E,1,ME EN - Mechanical Engineering,1
1000,1000-1999,D,1,ME EN - Mechanical Engineering,1
1000,1000-1999,C,1,ME EN - Mechanical Engineering,2
1000,1000-1999,B,1,ME EN - Mechanical Engineering,8
1000,1000-1999,A,1,ME EN - Mechanical Engineering,32
1005,1000-1999,A,1,ME EN - Mechanical Engineering,ds
1010,1000-1999,W,1,ME EN - Mechanical Engineering,11
1010,1000-1999,E,1,ME EN - Mechanical Engineering,4
1010,1000-1999,D,1,ME EN - Mechanical Engineering,10
1010,1000-1999,C,1,ME EN - Mechanical Engineering,21
1010,1000-1999,B,1,ME EN - Mechanical Engineering,40
1010,1000-1999,A,1,ME EN - Mechanical Engineering,56
2010,2000-2999,Other,1,ME EN - Mechanical Engineering,1
2010,2000-2999,W,1,ME EN - Mechanical Engineering,7
2010,2000-2999,E,1,ME EN - Mechanical Engineering,9
2010,2000-2999,D,1,ME EN - Mechanical Engineering,30
2010,2000-2999,C,1,ME EN - Mechanical Engineering,28
2010,2000-2999,B,1,ME EN - Mechanical Engineering,43
2010,2000-2999,A,1,ME EN - Mechanical Engineering,34
2030,2000-2999,W,1,ME EN - Mechanical Engineering,1
2030,2000-2999,E,1,ME EN - Mechanical Engineering,1
2030,2000-2999,D,1,ME EN - Mechanical Engineering,4
2030,2000-2999,C,1,ME EN - Mechanical Engineering,19
2030,2000-2999,B,1,ME EN - Mechanical Engineering,33
2030,2000-2999,A,1,ME EN - Mechanical Engineering,23
2450,2000-2999,Other,1,ME EN - Mechanical Engineering,1
2450,2000-2999,W,1,ME EN - Mechanical Engineering,3
2450,2000-2999,E,1,ME EN - Mechanical Engineering,3
2450,2000-2999,D,1,ME EN - Mechanical Engineering,3
2450,2000-2999,C,1,ME EN - Mechanical Engineering,4
2450,2000-2999,B,1,ME EN - Mechanical Engineering,35
2450,2000-2999,A,1,ME EN - Mechanical Engineering,39
2550,2000-2999,W,1,ME EN - Mechanical Engineering,2
2550,2000-2999,E,1,ME EN - Mechanical Engineering,1
2550,2000-2999,D,1,ME EN - Mechanical Engineering,4
2550,2000-2999,C,1,ME EN - Mechanical Engineering,10
2550,2000-2999,B,1,ME EN - Mechanical Engineering,60
2550,2000-2999,A,1,ME EN - Mechanical Engineering,25
2650,2000-2999,W,1,ME EN - Mechanical Engineering,3
2650,2000-2999,E,1,ME EN - Mechanical Engineering,11
2650,2000-2999,D,1,ME EN - Mechanical Engineering,12
2650,2000-2999,C,1,ME EN - Mechanical Engineering,31
2650,2000-2999,B,1,ME EN - Mechanical Engineering,21
2650,2000-2999,A,1,ME EN - Mechanical Engineering,16
2960,2000-2999,E,1,ME EN - Mechanical Engineering,1
2960,2000-2999,A,3,ME EN - Mechanical Engineering,6
2960,2000-2999,A,2,ME EN - Mechanical Engineering,ds
2960,2000-2999,A,1,ME EN - Mechanical Engineering,5
3000,3000-3999,E,1,ME EN - Mechanical Engineering,14
3000,3000-3999,D,1,ME EN - Mechanical Engineering,8
3000,3000-3999,C,1,ME EN - Mechanical Engineering,29
3000,3000-3999,B,1,ME EN - Mechanical Engineering,41
3000,3000-3999,A,1,ME EN - Mechanical Engineering,26
3210,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3210,3000-3999,D,1,ME EN - Mechanical Engineering,1
3210,3000-3999,C,1,ME EN - Mechanical Engineering,30
3210,3000-3999,B,1,ME EN - Mechanical Engineering,74
3210,3000-3999,A,1,ME EN - Mechanical Engineering,24
3220,3000-3999,E,1,ME EN - Mechanical Engineering,3
3220,3000-3999,D,1,ME EN - Mechanical Engineering,2
3220,3000-3999,C,1,ME EN - Mechanical Engineering,9
3220,3000-3999,B,1,ME EN - Mechanical Engineering,42
3220,3000-3999,A,1,ME EN - Mechanical Engineering,13
3300,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3300,3000-3999,W,1,ME EN - Mechanical Engineering,1
3300,3000-3999,E,1,ME EN - Mechanical Engineering,6
3300,3000-3999,D,1,ME EN - Mechanical Engineering,1
3300,3000-3999,C,1,ME EN - Mechanical Engineering,13
3300,3000-3999,B,1,ME EN - Mechanical Engineering,37
3300,3000-3999,A,1,ME EN - Mechanical Engineering,16
3400,3000-3999,E,1,ME EN - Mechanical Engineering,1
3400,3000-3999,A,1,ME EN - Mechanical Engineering,36
3600,3000-3999,W,1,ME EN - Mechanical Engineering,1
3600,3000-3999,E,1,ME EN - Mechanical Engineering,7
3600,3000-3999,D,1,ME EN - Mechanical Engineering,6
3600,3000-3999,C,1,ME EN - Mechanical Engineering,24
3600,3000-3999,B,1,ME EN - Mechanical Engineering,25
3600,3000-3999,A,1,ME EN - Mechanical Engineering,17
3610,3000-3999,E,1,ME EN - Mechanical Engineering,3
3610,3000-3999,D,1,ME EN - Mechanical Engineering,3
3610,3000-3999,C,1,ME EN - Mechanical Engineering,9
3610,3000-3999,B,1,ME EN - Mechanical Engineering,28
3610,3000-3999,A,1,ME EN - Mechanical Engineering,12
3650,3000-3999,W,1,ME EN - Mechanical Engineering,2
3650,3000-3999,E,1,ME EN - Mechanical Engineering,3
3650,3000-3999,D,1,ME EN - Mechanical Engineering,10
3650,3000-3999,C,1,ME EN - Mechanical Engineering,29
3650,3000-3999,B,1,ME EN - Mechanical Engineering,36
3650,3000-3999,A,1,ME EN - Mechanical Engineering,31
3700,3000-3999,W,1,ME EN - Mechanical Engineering,1
3700,3000-3999,E,1,ME EN - Mechanical Engineering,2
3700,3000-3999,C,1,ME EN - Mechanical Engineering,17
3700,3000-3999,B,1,ME EN - Mechanical Engineering,24
3700,3000-3999,A,1,ME EN - Mechanical Engineering,8
4000,4000-4999,B,1,ME EN - Mechanical Engineering,3
4000,4000-4999,A,1,ME EN - Mechanical Engineering,66
4010,4000-4999,C,1,ME EN - Mechanical Engineering,2
4010,4000-4999,B,1,ME EN - Mechanical Engineering,75
4010,4000-4999,A,1,ME EN - Mechanical Engineering,55
4999,4000-4999,A,1,ME EN - Mechanical Engineering,5
5050,5000-5999,C,1,ME EN - Mechanical Engineering,1
5050,5000-5999,B,1,ME EN - Mechanical Engineering,2
5050,5000-5999,A,1,ME EN - Mechanical Engineering,7
5055,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5100,5000-5999,B,1,ME EN - Mechanical Engineering,16
5100,5000-5999,A,1,ME EN - Mechanical Engineering,62
5210,5000-5999,C,1,ME EN - Mechanical Engineering,3
5210,5000-5999,B,1,ME EN - Mechanical Engineering,11
5210,5000-5999,A,1,ME EN - Mechanical Engineering,3
5230,5000-5999,B,1,ME EN - Mechanical Engineering,3
5230,5000-5999,A,1,ME EN - Mechanical Engineering,3
5400,5000-5999,C,1,ME EN - Mechanical Engineering,2
5400,5000-5999,B,1,ME EN - Mechanical Engineering,8
5400,5000-5999,A,1,ME EN - Mechanical Engineering,8
5520,5000-5999,E,1,ME EN - Mechanical Engineering,2
5520,5000-5999,D,1,ME EN - Mechanical Engineering,3
5520,5000-5999,C,1,ME EN - Mechanical Engineering,25
5520,5000-5999,B,1,ME EN - Mechanical Engineering,33
5520,5000-5999,A,1,ME EN - Mechanical Engineering,8
5530,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5530,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5540,5000-5999,C,1,ME EN - Mechanical Engineering,ds
5540,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5730,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5830,5000-5999,W,1,ME EN - Mechanical Engineering,1
5830,5000-5999,B,1,ME EN - Mechanical Engineering,12
5830,5000-5999,A,1,ME EN - Mechanical Engineering,28
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,2,ME EN - Mechanical Engineering,7
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5950,5000-5999,Other,22,ME EN - Mechanical Engineering,ds
5950,5000-5999,Other,7,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,37,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,25,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,21,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,12,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,10,ME EN - Mechanical Engineering,ds
5960,5000-5999,Other,8,ME EN - Mechanical Engineering,1
5960,5000-5999,C,4,ME EN - Mechanical Engineering,1
5960,5000-5999,C,3,ME EN - Mechanical Engineering,2
5960,5000-5999,C,2,ME EN - Mechanical Engineering,1
5960,5000-5999,B,4,ME EN - Mechanical Engineering,2
5960,5000-5999,B,3,ME EN - Mechanical Engineering,8
5960,5000-5999,B,2,ME EN - Mechanical Engineering,3
5960,5000-5999,B,1,ME EN - Mechanical Engineering,8
5960,5000-5999,A,9,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,8,ME EN - Mechanical Engineering,5
5960,5000-5999,A,6,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,5,ME EN - Mechanical Engineering,5
5960,5000-5999,A,4,ME EN - Mechanical Engineering,12
5960,5000-5999,A,3,ME EN - Mechanical Engineering,6
5960,5000-5999,A,2,ME EN - Mechanical Engineering,3
5960,5000-5999,A,1,ME EN - Mechanical Engineering,5
1801,1000-1999,W,1,MSE - Materials Science And Engg,1
1801,1000-1999,E,1,MSE - Materials Science And Engg,1
1801,1000-1999,B,1,MSE - Materials Science And Engg,1
1801,1000-1999,A,1,MSE - Materials Science And Engg,18
2160,2000-2999,Other,1,MSE - Materials Science And Engg,1
2160,2000-2999,W,1,MSE - Materials Science And Engg,3
2160,2000-2999,E,1,MSE - Materials Science And Engg,1
2160,2000-2999,D,1,MSE - Materials Science And Engg,7
2160,2000-2999,C,1,MSE - Materials Science And Engg,22
2160,2000-2999,B,1,MSE - Materials Science And Engg,26
2160,2000-2999,A,1,MSE - Materials Science And Engg,14
2170,2000-2999,D,1,MSE - Materials Science And Engg,1
2170,2000-2999,C,1,MSE - Materials Science And Engg,2
2170,2000-2999,B,1,MSE - Materials Science And Engg,8
2170,2000-2999,A,1,MSE - Materials Science And Engg,2
3011,3000-3999,D,1,MSE - Materials Science And Engg,1
3011,3000-3999,C,1,MSE - Materials Science And Engg,4
3011,3000-3999,B,1,MSE - Materials Science And Engg,5
3011,3000-3999,A,1,MSE - Materials Science And Engg,9
3061,3000-3999,Other,1,MSE - Materials Science And Engg,1
3061,3000-3999,W,1,MSE - Materials Science And Engg,1
3061,3000-3999,D,1,MSE - Materials Science And Engg,1
3061,3000-3999,C,1,MSE - Materials Science And Engg,2
3061,3000-3999,B,1,MSE - Materials Science And Engg,13
3061,3000-3999,A,1,MSE - Materials Science And Engg,12
3310,3000-3999,W,1,MSE - Materials Science And Engg,1
3310,3000-3999,E,1,MSE - Materials Science And Engg,1
3310,3000-3999,D,1,MSE - Materials Science And Engg,1
3310,3000-3999,C,1,MSE - Materials Science And Engg,6
3310,3000-3999,B,1,MSE - Materials Science And Engg,5
3310,3000-3999,A,1,MSE - Materials Science And Engg,10
5025,5000-5999,B,1,MSE - Materials Science And Engg,12
5025,5000-5999,A,1,MSE - Materials Science And Engg,11
5034,5000-5999,Other,1,MSE - Materials Science And Engg,1
5034,5000-5999,C,1,MSE - Materials Science And Engg,3
5034,5000-5999,B,1,MSE - Materials Science And Engg,8
5034,5000-5999,A,1,MSE - Materials Science And Engg,8
5040,5000-5999,B,1,MSE - Materials Science And Engg,ds
5050,5000-5999,B,2,MSE - Materials Science And Engg,3
5050,5000-5999,A,2,MSE - Materials Science And Engg,16
5072,5000-5999,W,1,MSE - Materials Science And Engg,1
5072,5000-5999,C,1,MSE - Materials Science And Engg,1
5072,5000-5999,B,1,MSE - Materials Science And Engg,4
5072,5000-5999,A,1,MSE - Materials Science And Engg,3
5090,5000-5999,Other,1,MSE - Materials Science And Engg,1
5090,5000-5999,A,1,MSE - Materials Science And Engg,20
5099,5000-5999,W,1,MSE - Materials Science And Engg,1
5099,5000-5999,A,1,MSE - Materials Science And Engg,19
5354,5000-5999,B,1,MSE - Materials Science And Engg,ds
5354,5000-5999,A,1,MSE - Materials Science And Engg,ds
3100,3000-3999,C,1,NUCL - Nuclear Engineering,2
3100,3000-3999,B,1,NUCL - Nuclear Engineering,3
3100,3000-3999,A,1,NUCL - Nuclear Engineering,3
3200,3000-3999,C,1,NUCL - Nuclear Engineering,1
3200,3000-3999,B,1,NUCL - Nuclear Engineering,4
3200,3000-3999,A,1,NUCL - Nuclear Engineering,4
4900,4000-4999,E,2,NUCL - Nuclear Engineering,ds
4900,4000-4999,E,1,NUCL - Nuclear Engineering,ds
4900,4000-4999,A,3,NUCL - Nuclear Engineering,ds
4900,4000-4999,A,2,NUCL - Nuclear Engineering,ds
5900,5000-5999,E,1,NUCL - Nuclear Engineering,ds
